Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,
,,,GMT,EST,IST,polarity,subjectivity,neg,neu,pos,compound,polarity,subjectivity
1070695844956040000,spacex crs falcon block with dragon cargo capsule soars into the spacecoast sky on its way to the iss in...,spacex,06-12-2018 15:05,06-12-2018 10:05,06-12-2018 20:35,0,0,0.132,0.868,0,-0.4404,0,0
1070696059771310000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:06,06-12-2018 10:06,06-12-2018 20:36,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070696109742400000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:06,06-12-2018 10:06,06-12-2018 20:36,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070696232702620000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:07,06-12-2018 10:07,06-12-2018 20:37,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070696380979650000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:08,06-12-2018 10:08,06-12-2018 20:38,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070696615130870000,rt : well there is this i am highly amused by this imagery from sentinal spacex spacexfleet,spacex,06-12-2018 15:09,06-12-2018 10:09,06-12-2018 20:39,0.16,0.54,0,0.715,0.285,0.6361,0.16,0.54
1070696904458200000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:10,06-12-2018 10:10,06-12-2018 20:40,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070697083185880000,a spacex falcon rocket will launch a dragon cargo spacecraft from cape canaveral air force station in florida at...,spacex,06-12-2018 15:10,06-12-2018 10:10,06-12-2018 20:40,0,0,0,1,0,0,0,0
1070697104270590000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:10,06-12-2018 10:10,06-12-2018 20:40,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070697179268980000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:11,06-12-2018 10:11,06-12-2018 20:41,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070697451760310000,rt : falcon reentry to earth from the internationalspacestaion prior to missing landing site space iss crs space...,spacex,06-12-2018 15:12,06-12-2018 10:12,06-12-2018 20:42,-0.1,0.025,0.121,0.879,0,-0.296,-0.1,0.025
1070697509222250000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:12,06-12-2018 10:12,06-12-2018 20:42,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070697510409260000,minimum wake please  another ship is going to approach from the south and stay about / mile away to assess the...,spacex,06-12-2018 15:12,06-12-2018 10:12,06-12-2018 20:42,0,0,0,0.892,0.108,0.3182,0,0
1070697572937930000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:12,06-12-2018 10:12,06-12-2018 20:42,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070697581590660000,interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's...,spacex,06-12-2018 15:12,06-12-2018 10:12,06-12-2018 20:42,0.083333333,0.875,0.123,0.615,0.262,0.5399,0.083333333,0.875
1070697681377340000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary...,spacex,06-12-2018 15:13,06-12-2018 10:13,06-12-2018 20:43,0.055555556,0.916666667,0.111,0.654,0.236,0.5399,0.055555556,0.916666667
1070697844598890000,rt : a spacex rocket landed with a splash after a technical malfunction yesterday,spacex,06-12-2018 15:13,06-12-2018 10:13,06-12-2018 20:43,0,0.1,0,1,0,0,0,0.1
1070697983274960000,rt : falcon rainbirds gushing sound suppression water at liftoff of crs- spacex falcon crs ...,spacex,06-12-2018 15:14,06-12-2018 10:14,06-12-2018 20:44,0.4,0.4,0,1,0,0,0.4,0.4
1070697995908370000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:14,06-12-2018 10:14,06-12-2018 20:44,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070698065835760000,rt : falcon rainbirds gushing sound suppression water at liftoff of crs- spacex falcon crs ...,spacex,06-12-2018 15:14,06-12-2018 10:14,06-12-2018 20:44,0.4,0.4,0,1,0,0,0.4,0.4
1070698086735980000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:14,06-12-2018 10:14,06-12-2018 20:44,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070698191832730000,rt : a few shots from slc- of this afternoon's successful spacex launch of falcon and crs!,spacex,06-12-2018 15:15,06-12-2018 10:15,06-12-2018 20:45,0.36875,0.525,0,0.774,0.226,0.6239,0.36875,0.525
1070698315338180000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:15,06-12-2018 10:15,06-12-2018 20:45,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070698344907980000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:15,06-12-2018 10:15,06-12-2018 20:45,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070698356106770000,rt : hey we don't even need landing pads SMILING FACE WITH SUNGLASSESTHUMBS UP SIGNSMILING FACE WITH OPEN MOUTH AND TIGHTLY-CLOSED EYESspacex falcon,spacex,06-12-2018 15:15,06-12-2018 10:15,06-12-2018 20:45,0,0.5,0,0.849,0.151,0.5766,0,0.5
1070698358807890000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:15,06-12-2018 10:15,06-12-2018 20:45,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070698405788210000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:16,06-12-2018 10:16,06-12-2018 20:46,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070698554052800000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:16,06-12-2018 10:16,06-12-2018 20:46,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070698595555400000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:16,06-12-2018 10:16,06-12-2018 20:46,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070698645287320000,watch as falcon soars with dragon yesterday from one of our remote pad tracking cameras! spacex crs en route...,spacex,06-12-2018 15:17,06-12-2018 10:17,06-12-2018 20:47,-0.125,0.2,0,1,0,0,-0.125,0.2
1070698656783870000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:17,06-12-2018 10:17,06-12-2018 20:47,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070698712307910000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:17,06-12-2018 10:17,06-12-2018 20:47,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070698799268530000,rt : spacex failed landing at ccafs,spacex,06-12-2018 15:17,06-12-2018 10:17,06-12-2018 20:47,-0.5,0.3,0.398,0.602,0,-0.5106,-0.5,0.3
1070698829803070000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:17,06-12-2018 10:17,06-12-2018 20:47,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070698839844270000,rt : as seen from the nasa causeway spacex's falcon rocket launches crs toward the international space station at :...,spacex,06-12-2018 15:17,06-12-2018 10:17,06-12-2018 20:47,0,0,0,1,0,0,0,0
1070698869523020000,rt : watch as falcon soars with dragon yesterday from one of our remote pad tracking cameras! spacex crs en route with...,spacex,06-12-2018 15:17,06-12-2018 10:17,06-12-2018 20:47,-0.125,0.2,0,1,0,0,-0.125,0.2
1070698897981370000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:18,06-12-2018 10:18,06-12-2018 20:48,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070698909389870000,rt : another thing about today's falcon water ditch landing the autonomous flight termination system (afts) safes (deactivate...,spacex,06-12-2018 15:18,06-12-2018 10:18,06-12-2018 20:48,0.4,0.7,0,0.92,0.08,0.1027,0.4,0.7
1070698918382580000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:18,06-12-2018 10:18,06-12-2018 20:48,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070698935973520000,rt : i'll post the vids from the camera in a bit but here's the launch from my phone dragon spacex nasasocial,spacex,06-12-2018 15:18,06-12-2018 10:18,06-12-2018 20:48,0,0,0,1,0,0,0,0
1070698972849860000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:18,06-12-2018 10:18,06-12-2018 20:48,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070699354854490000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:19,06-12-2018 10:19,06-12-2018 20:49,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070699371484860000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:19,06-12-2018 10:19,06-12-2018 20:49,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070699653182700000,- indian-origin woman shamilabatohi named south africa's st female chief prosecutor - pm modi to inaugurate th...,spacex,06-12-2018 15:21,06-12-2018 10:21,06-12-2018 20:51,0,0.166666667,0,1,0,0,0,0.166666667
1070699668345110000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:21,06-12-2018 10:21,06-12-2018 20:51,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070699746086460000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:21,06-12-2018 10:21,06-12-2018 20:51,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070699800914470000,rt : - indian-origin woman shamilabatohi named south africa's st female chief prosecutor - pm modi to inaugurate the bogi...,spacex,06-12-2018 15:21,06-12-2018 10:21,06-12-2018 20:51,0,0.166666667,0,1,0,0,0,0.166666667
1070699806144650000,rt : - indian-origin woman shamilabatohi named south africa's st female chief prosecutor - pm modi to inaugurate the bogi...,spacex,06-12-2018 15:21,06-12-2018 10:21,06-12-2018 20:51,0,0.166666667,0,1,0,0,0,0.166666667
1070699815200300000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:21,06-12-2018 10:21,06-12-2018 20:51,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070700138757150000,rt : - indian-origin woman shamilabatohi named south africa's st female chief prosecutor - pm modi to inaugurate the bogi...,spacex,06-12-2018 15:23,06-12-2018 10:23,06-12-2018 20:53,0,0.166666667,0,1,0,0,0,0.166666667
1070700150954360000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:23,06-12-2018 10:23,06-12-2018 20:53,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070700244395000000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:23,06-12-2018 10:23,06-12-2018 20:53,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070700302184130000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:23,06-12-2018 10:23,06-12-2018 20:53,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070700505603670000,so cool watching the launch and landing yesterday from the factory! go spacex,spacex,06-12-2018 15:24,06-12-2018 10:24,06-12-2018 20:54,0.4375,0.65,0,0.806,0.194,0.4376,0.4375,0.65
1070700639951440000,rt : hey are you guys gonna insure our spacecars? spacex elonmusk falconheavy,spacex,06-12-2018 15:24,06-12-2018 10:24,06-12-2018 20:54,0,0,0,1,0,0,0,0
1070700915668190000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:26,06-12-2018 10:26,06-12-2018 20:56,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070700933758280000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:26,06-12-2018 10:26,06-12-2018 20:56,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070701107922510000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:26,06-12-2018 10:26,06-12-2018 20:56,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070701663239980000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:29,06-12-2018 10:29,06-12-2018 20:59,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070701691123700000,rt : a few shots from the spacex csr launch ROCKET this afternoon awesome job and even if the booster got a li...,spacex,06-12-2018 15:29,06-12-2018 10:29,06-12-2018 20:59,0.4,0.55,0,0.823,0.177,0.6249,0.4,0.55
1070701912494890000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:30,06-12-2018 10:30,06-12-2018 21:00,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070702026814870000,hawk and our wayward booster the line is currrently attached around the leg and anchored to a hold down point...,spacex,06-12-2018 15:30,06-12-2018 10:30,06-12-2018 21:00,-0.155555556,0.288888889,0,1,0,0,-0.155555556,0.288888889
1070702035757090000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:30,06-12-2018 10:30,06-12-2018 21:00,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070702126588920000,rt : hawk and our wayward booster the line is currrently attached around the leg and anchored to a hold down point spacex...,spacex,06-12-2018 15:30,06-12-2018 10:30,06-12-2018 21:00,-0.155555556,0.288888889,0,1,0,0,-0.155555556,0.288888889
1070702152493000000,rt : hawk and our wayward booster the line is currrently attached around the leg and anchored to a hold down point spacex...,spacex,06-12-2018 15:31,06-12-2018 10:31,06-12-2018 21:01,-0.155555556,0.288888889,0,1,0,0,-0.155555556,0.288888889
1070702155412200000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:31,06-12-2018 10:31,06-12-2018 21:01,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070702156460840000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:31,06-12-2018 10:31,06-12-2018 21:01,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070702179596430000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:31,06-12-2018 10:31,06-12-2018 21:01,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070702191063700000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:31,06-12-2018 10:31,06-12-2018 21:01,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070702220558160000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:31,06-12-2018 10:31,06-12-2018 21:01,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070702251109440000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:31,06-12-2018 10:31,06-12-2018 21:01,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
